source,target,weight
76355,240510,1
500680,504659,2
233227,115990,1
510562,669955,1
629338,671476,1
248535,639291,1
588183,583261,1
212153,93537,1
500806,571913,3
514903,556513,1
323213,680325,1
94524,144333,1
180703,562936,2
585715,688994,1
20552,197131,1
115224,606924,1
331374,606953,1
167449,518647,1
112630,692020,1
560787,677093,1
568631,501381,1
603760,229383,1
634552,608739,1
532044,500195,3
539852,565783,1
14647,53942,1
555871,567836,1
303148,233762,1
680447,165190,1
583876,567956,1
690330,685983,1
668306,504480,1
682804,652334,1
192259,556648,2
225527,23661,1
685651,601254,2
38576,502798,1
1011,51625,1
121629,691736,1
602349,519695,1
607600,639786,1
686053,669163,1
690190,687232,1
608211,238360,1
201177,561652,2
558060,652093,1
203275,545565,1
175387,654549,1
564306,688164,1
561688,560424,4
101913,196753,1
523719,518215,7
510448,239530,1
499873,678946,1
675862,499434,1
630596,174372,1
111961,106357,1
210024,198928,1
241412,159126,1
121554,602403,3
684811,678673,2
565041,175494,1
502216,580731,1
94367,2422,1
665912,692264,1
518034,678310,5
248515,637740,1
23771,654075,1
634554,144823,1
500445,179502,1
573244,527649,2
586297,573087,1
687991,72656,1
519847,207746,1
679132,654641,1
530727,8227,4
208499,213859,1
81978,507451,1
651530,640123,1
561575,23214,1
550351,932,2
38837,531158,1
149638,555871,1
116864,545465,1
231237,691306,1
580731,603668,1
655790,543225,1
62021,499749,1
103172,691693,1
526514,499749,1
44600,566938,1
635200,676385,1
690410,552648,1
521013,589208,1
499739,38576,1
606811,317761,1
29444,635859,1
189316,605953,1
500680,206859,4
212229,678835,1
669644,94855,1
29238,631199,1
637684,27860,1
690231,526488,1
94524,668937,1
116593,603868,1
606522,189749,1
559176,46793,1
550624,677647,1
182809,573776,1
25786,106197,1
677004,572979,1
236360,214638,1
578630,630309,1
179224,15938,1
162372,602349,1
100525,133099,1
156389,519996,1
578506,203265,1
655112,539116,4
499749,500031,1
197565,566287,1
606233,634004,1
683408,52261,2
680447,690190,1
37541,688197,1
602403,61341,2
123132,236358,1
189623,132496,1
38394,119887,1
534938,574669,1
671812,681269,2
515788,588351,1
680832,134489,1
517366,600252,1
36127,634996,1
681551,209742,1
159074,72519,1
686412,652326,1
587439,580731,1
570550,46764,1
580731,581430,1
605694,688518,1
655673,212488,1
188754,589970,1
567555,578724,1
16074,604782,1
681890,507902,1
630916,538764,1
50698,569699,1
220003,676452,1
116593,679719,1
691288,602403,2
562336,600389,1
637849,505145,1
185213,563515,4
508172,36127,1
155433,501657,1
94524,64217,2
53869,539852,2
556513,125509,1
181919,51140,1
193574,680159,4
561532,676943,1
238730,655569,1
76577,297728,1
576453,586297,1
75487,150841,1
556513,59054,1
634510,24593,1
533835,690544,1
635467,500425,4
5979,566202,1
673086,586124,1
603132,581049,1
666500,124021,2
575173,633296,1
73473,236319,1
145378,634584,1
588107,560943,1
670388,155432,1
499569,689353,1
555194,528758,1
602358,501698,1
579958,37541,1
565297,652031,1
55475,4894,1
199675,679879,1
164362,198314,1
561688,561688,1
266078,1782,1
191311,499366,2
505186,587361,1
670822,573052,1
224497,668565,2
196693,549853,1
35058,143033,1
600369,552555,1
578511,563061,1
691396,687014,2
607355,570693,1
533160,688600,1
691125,108019,1
203257,57068,1
60979,607786,1
10705,580650,1
588494,234742,1
691695,668565,1
247404,100041,1
499205,560866,1
680447,191311,1
635350,640481,3
541468,513678,1
536001,511233,1
204634,23135,1
499749,175848,1
56270,29444,1
574429,174116,1
669110,54343,1
49126,179687,1
522281,638640,1
685651,85909,1
53773,169070,1
683257,633941,1
194263,588836,4
667645,64227,1
500587,204651,1
600856,557096,1
40045,188597,1
686874,514383,1
317761,691494,1
545727,507649,2
119887,533089,1
224043,522138,1
32171,518215,1
179671,574677,1
543372,589307,1
547223,639830,2
192935,634996,1
135214,639189,2
585723,84375,1
7733,603034,1
65417,188365,1
205229,51140,1
71141,579842,1
676820,518647,1
499749,670489,1
576437,606230,1
630654,128733,1
603608,677367,1
74014,71106,1
557063,543372,1
74674,568631,1
606080,504463,1
565007,633843,1
545624,153694,1
182864,575211,2
572979,502164,1
541767,691617,1
636861,675359,2
204419,691035,1
606917,687151,1
588229,688110,1
564878,127715,1
500128,501871,2
691420,691035,1
580812,248515,1
606267,639326,1
317761,636434,1
561942,587191,1
640002,207980,3
565241,534328,1
677836,572604,1
14391,565321,1
637827,569699,1
564156,604347,1
155433,640481,1
556575,6454,1
166095,529872,1
63441,232212,1
502199,541767,1
507635,578323,1
574451,677004,1
634421,61140,1
81978,15797,1
233227,137185,1
222852,635288,1
521548,232265,1
103172,607907,2
670861,608739,1
522710,528633,1
57299,653798,1
655825,687733,1
205881,580853,1
38837,499928,1
573380,503896,1
71831,230058,3
564313,137950,1
637925,690544,1
239194,561106,1
16133,30537,1
558915,638660,1
604831,14647,1
677375,683731,1
239965,543248,2
677375,504805,25
587370,559046,1
608649,56682,2
245967,688621,1
556668,568731,1
225574,589155,1
513653,688994,1
630120,155275,1
165453,527744,1
2148,579846,1
575389,54749,1
577993,684221,1
174446,604575,1
500121,590087,2
655217,515788,2
241412,689680,1
176409,558329,1
68961,555871,1
633843,577332,1
166665,639786,1
605756,630799,1
601061,51084,1
244543,691667,1
322385,604799,1
541767,500600,1
674865,607127,1
667524,7350,1
29316,198314,1
651530,78863,1
222852,136081,1
555173,577047,1
84781,634421,1
686053,504199,1
503395,634711,1
95560,229383,1
667743,534530,1
25580,502991,1
119728,687488,1
608211,502046,1
132496,4255,1
224713,560523,1
530559,604575,1
34236,677943,1
689874,167455,1
517350,603796,1
73473,10741,1
166103,682396,1
672162,174116,1
569933,219450,1
114705,72611,1
32213,678196,1
691070,690068,1
101913,515827,1
246909,77270,1
630089,500128,1
563736,500653,1
500260,605829,1
54343,671574,1
35036,590147,1
532620,130491,1
42167,558862,1
156577,691016,1
96494,689506,1
630355,683536,1
603207,655675,1
499315,607883,1
528462,254568,1
686631,181594,1
77640,235438,2
633312,604241,1
514394,184470,1
29311,87290,1
152162,158348,1
144701,130620,1
538764,205308,1
639830,548147,2
605165,607903,1
683006,686279,1
38837,232992,1
673838,503831,1
103996,546698,1
143660,518647,1
61486,683424,1
687864,38837,1
603670,499562,1
500425,192986,1
669078,139071,1
572201,516173,1
668937,570329,1
49126,677695,1
219305,499280,1
640060,600389,1
137129,589032,1
547821,54343,1
651126,640151,1
499292,521721,1
606622,236278,2
676820,61486,1
172402,203221,1
566570,499280,1
577435,74674,1
63458,557621,1
653998,1782,1
680680,634552,1
500191,25633,1
500288,534566,1
499815,28392,1
667126,526105,1
676934,688289,1
143035,689782,2
226595,148020,1
574579,505918,1
150841,637631,1
192935,518451,1
159867,679615,1
691736,666816,1
94970,668239,1
240590,666961,1
247404,577018,1
205234,85803,1
575998,500058,1
172784,56739,1
691306,666500,2
561576,531810,1
536872,573492,1
604782,667658,1
121554,121554,1
558288,21391,1
58903,537794,2
527523,508660,1
175906,84375,1
155433,182924,1
653256,655364,1
150095,686053,1
562761,534185,1
173987,688883,1
163057,687170,1
640295,30537,3
562624,75413,1
523609,226068,1
676028,203083,1
654289,545727,1
564886,206859,1
508172,189573,1
668321,573697,1
667312,692254,1
150963,51140,1
541767,633485,3
546450,119730,1
566919,33261,1
517331,538757,1
505174,93534,1
573087,571524,1
601885,674619,3
561093,688412,2
655825,561688,1
102731,601208,1
220401,679462,1
173572,207966,1
224317,528633,1
500582,559501,1
675572,81444,1
676476,236360,1
640490,668509,1
7350,170447,1
6219,553379,1
600899,500861,1
673539,199555,1
26649,560943,1
552901,198420,1
500092,562350,1
654434,606890,1
654755,37614,2
552781,529323,1
691354,171753,1
527292,605165,1
233529,10992,1
589567,571073,1
629980,680406,1
178602,182809,1
683589,690653,1
181296,571913,1
688496,184943,1
75113,671904,1
672342,204179,1
550323,161122,1
239624,535279,1
511506,232212,2
84781,683864,1
185213,137185,1
189476,640073,1
499483,223700,1
227909,677966,1
250562,49126,1
180022,563778,1
245243,673426,5
514055,654549,1
153695,633144,1
676452,691293,1
589970,499428,1
117560,21601,1
23064,211573,1
691466,634254,1
248535,23771,1
73289,573545,1
102731,654785,1
629747,637827,1
676452,203257,1
512526,76314,1
118281,522716,1
583505,555871,3
655677,550448,1
629225,522138,1
220006,108805,1
94989,57068,1
106927,499595,1
49126,13120,1
678070,673838,1
242926,533552,1
25786,523002,2
651478,21180,1
585872,149038,2
168379,2423,1
687471,601629,1
105036,638781,1
553379,635942,1
584344,502867,1
75937,203319,1
677906,503285,1
173358,17755,1
49006,633249,1
590087,534530,2
581613,51140,1
684182,3467,1
15938,634887,1
520443,199545,1
32173,671974,1
23064,541774,1
109180,580812,2
189476,543560,2
504534,606809,2
588619,529820,1
553950,547223,2
667524,668487,1
688393,159074,1
633859,239530,2
691348,126993,1
638906,499663,1
686053,248049,3
232212,170252,1
48945,677943,1
500699,668509,2
683731,522710,1
539116,240002,1
629698,199038,1
683777,538757,1
690019,45168,1
691617,165190,1
176874,247561,1
688984,586524,1
608093,691396,1
678196,637124,1
636045,633396,1
600493,227704,1
62493,679691,1
151582,506292,1
502299,224713,1
165717,691815,1
64217,578353,1
52072,10741,1
691751,516559,1
108164,522748,1
569984,189476,3
675721,170408,1
575686,236358,1
686483,209091,1
526764,608138,1
538764,189476,2
569757,667618,1
164425,537553,1
524093,176914,2
500110,161315,1
6602,679235,1
691348,57783,1
167335,686669,1
640123,686372,1
680131,189749,3
574429,555871,1
636045,25948,1
687643,220003,1
511886,673091,1
47384,673073,1
652752,566570,1
44065,556204,1
636958,606962,1
530949,689737,2
635288,151696,1
545405,15938,1
201500,563338,1
531764,531764,1
213325,653256,1
677011,653249,1
691617,680398,1
240843,203512,1
35391,502577,1
608984,671904,1
640048,536627,1
567553,153444,1
499431,135762,1
631142,499204,1
674397,254427,1
74288,691261,1
117560,601885,1
515788,635959,1
575428,118056,1
635325,201650,1
567751,517321,1
630965,567394,1
689354,26971,5
108805,589208,1
677011,685571,1
58281,533186,1
19778,219450,1
534149,675721,1
122374,685117,1
590087,175922,2
94936,574546,1
28077,635467,1
639974,215275,1
49618,676543,1
71313,118117,1
102046,52997,1
69236,21391,1
679302,682745,1
600509,630355,1
502768,606622,1
691759,666688,1
678169,507721,1
526488,579581,1
666500,511876,1
586889,637288,1
509276,560419,1
526574,175805,1
207112,569699,1
503643,179671,1
189623,168537,1
691617,690190,1
169493,1277,1
679293,539719,1
651530,176957,1
689023,686820,1
636938,607410,1
671995,573087,1
137158,223409,1
29470,679687,1
143279,653727,1
44150,531534,1
570931,683006,1
679742,682773,1
211132,520712,1
573332,20919,1
499366,229598,1
25786,117313,1
634753,72656,2
519938,240590,1
677093,631124,1
690823,633921,1
553379,244840,1
667386,634042,1
657,555871,1
105050,631414,1
169070,692371,1
675721,508853,1
607903,543773,1
509546,586587,1
503714,688110,1
687991,678378,1
107515,581219,1
691164,6602,1
162073,606156,1
588107,108656,1
248049,197207,1
207299,605186,1
102731,602300,1
185213,571425,1
236663,175387,1
668937,86004,1
668321,562534,1
72334,512614,1
235284,691736,1
96494,18563,2
589057,8613,2
635350,572685,1
589965,525521,1
144379,51140,1
225037,606411,1
51425,577078,1
686050,688289,1
567887,691348,1
634649,112030,1
600899,94522,1
674865,580659,1
522260,522945,1
504125,603960,1
20666,690698,1
550144,582187,2
220003,674106,1
518800,240661,1
35578,589777,1
534531,556150,1
72337,678541,1
521718,509102,1
561549,79557,1
574891,560787,1
243177,634488,1
684970,604103,1
669110,134669,1
499428,566938,3
575173,691070,3
675572,690645,2
547047,501084,1
50406,639544,1
607807,639731,2
43017,167334,1
244154,10705,2
524652,686463,1
7715,577154,1
119887,677079,1
509060,212561,1
631880,91936,1
500699,569699,1
152747,563470,1
504847,564722,1
230496,636754,1
150784,606925,1
248535,137790,1
543994,577880,1
502183,171294,1
76961,602824,1
557991,547735,2
168570,197565,1
177227,142421,1
689279,528633,1
248797,175355,1
689020,510972,2
575686,571425,1
137185,62021,1
691925,537097,1
634004,38650,1
499292,605993,1
21871,239530,1
507447,216059,1
564450,502420,1
45964,166095,1
531626,91900,3
601645,84375,1
158814,224770,1
686053,563338,1
499366,115224,1
564450,94989,1
207299,51315,1
117313,155971,1
500033,49787,1
543998,37260,2
564156,506894,1
689240,55475,1
169493,505642,1
666289,228825,1
651530,94509,1
7185,65417,1
189623,528633,1
37016,230010,1
635497,192935,2
232265,69368,1
573992,560940,1
607903,691769,1
579254,666900,1
689735,95263,1
63810,125383,1
203275,582698,1
120103,602358,1
112030,667618,2
677695,547904,1
329399,7669,1
636434,605602,1
555173,537341,1
580730,666688,1
192935,634649,1
21180,151314,1
44602,685890,2
77568,676224,1
39747,680585,1
563778,677313,1
224438,690019,1
679772,522135,1
201113,691925,1
545670,512315,1
689751,578745,1
77501,560934,1
681512,604347,1
601208,556861,1
665912,589208,3
152747,669644,1
502164,195740,1
540101,677004,1
101796,687864,2
606962,520784,3
684182,655364,1
601254,56682,1
652608,8982,1
671619,605172,1
59544,84707,1
690645,502577,1
537341,558827,2
206696,7350,1
18537,682990,1
129433,533159,1
4349,631608,1
28392,79767,1
572979,172637,2
323213,560866,1
651530,499873,1
6602,636438,1
538315,528702,1
121623,71741,3
672949,33559,1
675939,516486,1
60697,513124,1
679691,505734,1
527744,588511,3
504463,234474,1
690190,105454,1
513362,586297,1
144165,574429,1
683731,35302,1
530746,15938,1
691617,575540,1
691256,674106,1
238360,170664,1
527649,206722,1
71500,686824,1
527997,558887,1
219450,499428,1
275898,601208,1
654385,21601,1
668891,558915,1
231705,692058,1
683512,608743,1
234026,667447,1
673962,573861,1
634735,671476,2
47944,677647,1
655717,103172,1
499749,536872,1
500226,149514,1
603166,527570,5
692110,692218,2
3961,99056,1
639830,604782,1
144379,542731,1
203859,677174,1
670757,189481,1
566069,573697,1
190950,605165,1
670511,522750,2
584344,236663,1
588511,509247,2
151912,688820,4
634584,221453,1
606924,683731,1
510480,534458,1
601227,164635,1
528430,580191,1
513688,556308,3
640212,17755,1
539852,587679,1
94033,167646,1
79653,502943,1
602869,580495,1
583233,651266,1
680864,169213,1
687312,579773,1
244809,30195,1
589307,7957,1
588836,152968,1
536697,640868,1
59915,38837,3
512059,247098,1
605785,508080,2
679326,528633,1
529407,97845,1
654785,580173,2
550397,513977,1
224497,573474,1
557621,520058,1
137185,57783,1
149514,1493,2
248665,679401,1
577096,574429,1
603668,635378,1
201177,230276,1
557296,638771,1
515168,573335,1
108860,682454,1
209292,214777,1
557803,217058,1
687471,577993,2
10588,500886,1
552455,568263,1
558624,554620,1
679742,629720,1
331374,637849,1
172546,687014,1
24338,513977,1
608398,208564,1
503661,13581,1
144988,524736,1
533599,607637,1
103293,51918,1
684709,687232,1
500146,553371,1
556204,590087,1
25786,516664,1
536913,231237,1
545670,18537,4
23771,555871,1
107113,558624,3
49006,604782,1
150963,208696,1
682201,633056,1
117332,181296,1
632494,500416,1
534149,630461,1
518647,115312,1
188754,606468,1
501005,16133,1
172325,668196,2
182345,575657,1
156577,582324,1
40829,546940,1
673838,230011,1
545565,639280,1
30008,119560,1
689563,680447,1
556204,544595,1
223839,548225,2
116071,565982,1
689563,240590,1
588107,68546,1
654289,32468,2
535742,630355,1
630138,185403,1
170029,635206,2
652928,37346,1
682572,586124,1
83629,83629,1
231491,499749,1
667618,654785,1
588755,170447,1
10058,605993,1
500288,85258,1
579846,568822,1
218452,562534,1
571073,172784,1
216766,537875,1
687232,561549,1
119075,639659,1
580191,501951,1
580495,691876,1
678541,515725,2
687518,568800,1
37783,630627,1
653256,677943,1
150072,691815,1
203275,608819,1
182564,564450,1
684561,501035,1
122374,606156,1
608467,575955,1
568490,631199,1
692342,499749,1
118499,45524,1
689345,500521,1
185084,639830,1
537717,691938,1
528043,689986,1
174372,25580,2
605688,655705,1
182309,634552,1
53860,560263,1
563419,680866,1
76577,178957,1
517081,527899,1
94936,43869,1
228666,240940,1
654289,236690,1
513014,317761,1
523951,514523,1
683111,121873,1
49077,651126,1
507447,677179,1
675571,36397,1
41348,499613,4
607908,605210,1
23048,557274,1
605116,236360,1
608649,3481,1
189623,671995,1
580244,1940,1
527744,137185,1
576172,580731,1
6175,681431,1
554822,25580,1
19663,299827,1
637497,637497,1
606327,691583,1
691277,676975,1
691467,580812,1
679615,505919,2
239383,195956,1
548528,601254,1
164344,573087,1
677375,589369,1
502802,80661,1
575173,601443,1
561106,607355,1
207297,634649,1
586519,636447,1
568631,553041,2
572366,603166,10
228053,521489,1
522135,676601,1
162594,499339,1
566570,605061,6
180361,608649,1
81415,634552,1
568631,551001,1
634973,562212,1
634552,30052,1
163057,677943,1
544506,607165,2
155006,932,1
500128,218450,1
226713,673073,1
678422,222059,1
164631,500112,1
6175,580191,1
238226,538764,1
671037,684626,1
583728,686613,1
97455,691617,1
185213,556816,1
582461,654650,1
637684,123436,1
163057,116028,2
682580,182847,1
513014,502541,1
193754,578557,1
682644,298683,1
55197,586220,2
175922,56682,1
3457,557446,1
580495,558434,1
221290,248535,1
150482,668383,1
48428,500288,1
667841,243516,1
587370,154719,1
550448,93646,1
687560,219782,1
527570,578455,1
220159,37346,1
151141,606809,1
689497,503928,11
516889,567964,1
634552,635329,1
690231,191311,1
192955,236690,1
636938,116452,1
678196,199675,1
519174,541531,1
605416,82648,1
603682,503395,1
692218,503323,1
137185,72337,1
684426,224497,1
585633,567394,1
164344,524736,1
692218,581137,1
531626,8982,1
166203,205693,1
552163,687794,1
556918,117313,2
128733,501320,1
565783,679916,1
633296,40678,2
640712,500019,1
114929,518647,1
586587,681046,1
634431,590087,1
638928,681512,1
151696,691753,1
189623,557621,1
677647,692254,1
600628,586119,4
96998,49618,1
686755,296042,1
73754,690766,1
149514,676053,23
669110,691016,1
674397,686144,1
51918,588933,1
673496,499205,1
526993,59549,1
114734,29311,1
113859,686053,1
167088,161987,1
575173,640802,1
686053,518698,1
